customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default
6967,118330.31106280294,702.7313125075448,18201.258087071157,36,32,2,0.3989333104353462,0.9713348826395688,1,0,0,0,0,0
6968,37747.86563545899,581.2666608227333,10249.935364215484,60,32,4,0.29670072248810914,0.8082436227877435,1,0,1,6,1,1
6969,146921.29768793104,718.5981393600821,1000.0,36,53,19,0.19588653710392281,0.446298104465954,1,0,1,68,4,1
6970,107613.30595466297,581.4129280777992,4548.553750252529,36,47,11,0.24346000191445905,0.2999214929434432,0,0,0,0,0,1
6971,81276.07477459923,770.5331578065212,33747.41358161484,60,40,16,0.0753406239167353,0.4372970209677215,0,0,1,95,3,0
6972,117752.37997876336,715.9636779663086,38572.8490543849,36,38,3,0.625542570674565,0.18247788375465934,1,0,1,110,4,0
6973,39940.95342031884,813.9197910494922,27539.40973931394,36,39,12,0.23571733758352356,0.7724184097804263,0,2,1,14,1,0
6974,66341.55363691518,726.8148632426509,19418.473747498814,36,63,17,0.38657701749214973,0.19090543352743072,0,0,0,0,0,0
6975,118327.51189207137,658.6667684215306,6070.196273499598,36,39,16,0.20985415995856305,0.7336682155175785,0,0,1,112,3,0
6976,20000.0,624.0926005347635,18388.67974475131,60,52,15,0.3373398602489052,0.5489171638607641,0,3,1,79,4,0
6977,91813.73324876415,696.7223740654504,26118.392476737114,60,38,15,0.35009614991822635,0.23675407139678403,1,1,1,119,3,0
6978,90965.28479535462,677.8824588065488,28298.812724939853,36,62,20,0.3043946284389728,0.19389311250318075,1,3,1,76,3,0
6979,134076.77450466488,763.0297324414094,26888.110008150004,36,27,8,0.17697478991805754,0.6475504209509169,0,3,1,104,2,1
6980,27511.33740833291,614.9966828551605,32095.680676912656,36,52,6,0.7859048457726637,0.8701127212300261,0,1,0,0,0,0
6981,123288.931710949,821.4631400322685,39429.52264211215,36,33,1,0.24548222606167439,0.851385823238116,0,0,0,0,0,0
6982,58215.87770553291,769.2343859200496,15949.776482598849,60,69,3,0.04602602029425315,0.482865983357537,0,0,1,27,2,0
6983,61589.716202644355,665.753345882,48053.12048103098,36,50,8,0.30070610097658534,0.6680648123140324,1,2,1,31,3,0
6984,38339.868391206204,805.8474628346333,1000.0,36,22,1,0.7541459998015738,0.13294627349910607,0,0,1,118,3,1
6985,42364.438875992244,625.181033345991,12216.885544448032,36,31,15,0.2138789766764984,0.5584052535063452,0,0,0,0,0,0
6986,87105.67042361767,694.3912852940659,22000.00253414752,36,50,7,0.14153719891979083,0.385021198699887,1,1,0,0,0,0
6987,41630.04255655933,590.6470263901242,25490.259226184156,60,50,6,0.17373607374429145,0.9620361415869417,1,1,0,0,0,1
6988,97208.53000958747,809.2598479410988,18183.643462734093,36,49,19,0.23697797340118223,0.5548822579756896,0,1,0,0,0,0
6989,55111.01859090739,564.6829230843316,15042.340602533543,36,44,1,0.41775314510077577,0.5903639694324692,0,0,0,0,0,1
6990,38608.98582454057,579.1690812616489,42025.85414004963,36,38,12,0.06873108398783889,0.8929094294349974,0,0,1,73,3,1
6991,59165.72560920316,635.5700825057157,14564.774239051905,36,55,12,0.32710345672687435,0.7381893847072156,1,0,0,0,0,1
6992,85101.21575268917,772.5626572273313,9806.26040769563,60,32,20,0.4074801452669052,0.12696468347744874,0,3,1,77,1,0
6993,66679.40214206942,746.8391420255219,36908.256528822,36,43,8,0.20497982110930565,0.3472472574617336,1,1,1,70,4,0
6994,76026.30354998395,688.5435439760374,28491.526911596004,36,35,19,0.2535637835443282,0.2858609895461517,1,2,0,0,0,0
6995,95886.22385508251,751.3248347817107,30947.172217477033,36,34,14,0.5610729273519128,0.7380918728011613,2,1,0,0,0,1
6996,107472.64354850847,671.9210392702196,21958.71237575532,36,36,7,0.4427821815420765,0.99,0,7,0,0,0,1
6997,65697.14074231707,709.5700145487598,6240.133091720938,60,33,11,0.20706350155377568,0.3507684096611154,1,0,1,77,4,0
6998,43673.33953271524,795.6208252959282,20846.197148325868,36,49,9,0.37511383980432383,0.7693285064176933,0,1,0,0,0,0
6999,77282.83436767549,662.736678875705,4863.124052888197,60,24,12,0.3896320971312082,0.07704451234166837,0,1,0,0,0,0
7000,89119.48758312216,626.3539165459806,22423.070655947366,36,47,6,0.48544821387086173,0.9009495848640021,1,3,1,46,4,1
7001,31178.240820841485,712.9260200028893,26534.029337804095,36,34,6,0.279112289795561,0.4680939377549367,0,1,0,0,0,0
7002,48281.75108977245,731.8192015244085,30754.196875828824,36,42,15,0.3215981481406887,0.4396779569967707,0,0,1,79,1,0
7003,53424.393121111774,687.7313416001695,19076.11900199093,36,40,20,0.4961057013228839,0.6107952531952707,0,1,1,13,3,0
7004,68765.3343383887,750.2366919594223,27480.896443859136,36,36,11,0.27569326785354314,0.3600660670269373,0,0,1,72,4,1
7005,52168.98289119643,665.9118604636542,10961.54459663529,60,57,6,0.21231634520620987,0.5511922998450514,0,1,1,96,1,0
7006,96211.22175290699,688.9282206708444,29666.314574677333,36,38,1,0.11534080295498192,0.7387989452077468,2,0,1,88,1,0
7007,26846.003956247478,706.2202417794526,26745.779360799177,36,50,19,0.4193100060517182,0.9070992713792215,0,2,1,49,4,0
7008,27608.439084167265,700.1152726626211,11997.42402713443,36,51,19,0.21533257024406327,0.2560851860485716,0,2,1,35,1,0
7009,64983.335654656126,792.9290140502194,25303.626435766917,36,39,4,0.41324090638036376,0.20765636950543692,1,1,1,63,4,0
7010,69730.4158758043,705.8689375000232,30897.212100605953,36,27,16,0.5072511062238949,0.3797497685599969,0,3,1,9,1,0
7011,31360.68381425689,658.7268505555054,20786.45924181649,36,31,14,0.23359754336387298,0.19036871591766658,0,1,0,0,0,0
7012,56797.53472057306,716.9587191043709,11774.873711094078,36,57,19,0.13509019579185227,0.3279813394601091,0,4,1,39,2,0
7013,62968.68547742732,750.6195588189088,21777.558050659056,60,48,10,0.25260150476151194,0.7237148646598414,3,3,0,0,0,0
7014,63201.06158933563,734.1964809063156,25524.507468840027,36,44,5,0.6291220005510113,0.3568332152893365,0,0,0,0,0,0
7015,79556.44449867874,730.3165299814085,11699.805493842301,60,35,7,0.23999299603265933,0.7965552638471614,1,1,1,110,4,0
7016,55152.63346729314,575.1364899540175,9923.560611719788,36,63,15,0.263393586090827,0.1637283291417506,1,1,0,0,0,0
7017,119335.0890002482,505.5241168211771,25216.223418559668,60,32,4,0.4858608543429318,0.2454493032870909,1,1,0,0,0,0
7018,89646.13919200716,769.2685177034436,28233.17951775014,60,44,13,0.03890005578621516,0.2670378293795183,0,1,0,0,0,0
7019,50786.59438076035,710.7200212344293,41497.5734774323,36,48,17,0.12679029192160754,0.5340167671773602,0,1,1,111,2,0
7020,77835.34480102718,678.489580836931,26657.266223531275,36,26,2,0.2747162403417367,0.6110614099135276,1,1,0,0,0,0
7021,78720.45955816815,728.6019119446108,7909.182990239497,60,33,11,0.21430485441303426,0.9042095125101762,0,2,1,41,4,0
7022,111441.64423493342,814.9116954966139,40397.835383250225,36,37,5,0.2810071213690259,0.4691523353933951,0,3,1,56,2,0
7023,56988.527132509465,778.9471816092487,30549.871479794147,36,52,10,0.12014024500921074,0.7281816154020997,0,0,1,49,1,0
7024,98020.1609316172,747.355440096137,1000.0,60,37,4,0.254762300085464,0.24244080247097818,2,2,0,0,0,0
7025,76255.63427347432,617.929205701715,9697.099877314455,36,25,6,0.4180226558970586,0.26839920690733604,0,0,1,43,2,0
7026,119746.99549346298,627.0246437921087,15084.415790950623,36,24,3,0.04976535828738768,0.5569077028951208,0,1,0,0,0,0
7027,113726.74357918224,512.9516723042605,28380.981921614562,60,33,8,0.2290117515840743,0.27002075099814055,0,0,1,35,4,0
7028,80909.37913777801,724.3459431719444,1000.0,60,24,13,0.09191034472049982,0.3841483349047728,0,3,1,52,1,0
7029,67131.52136951819,757.6039038222816,18808.875839135646,36,51,6,0.12513217528657078,0.7980573963013904,0,1,1,98,1,1
7030,90198.17729038367,763.3124632334059,27810.48855455472,36,52,18,0.284796227823706,0.5607166285620658,0,4,0,0,0,1
7031,69586.49918618501,727.2801329893744,1000.0,36,42,12,0.5342904456078247,0.13056998606279804,1,1,1,24,1,0
7032,125409.21317935004,669.215319924088,27467.58419288364,60,39,20,0.18900282988620393,0.8463970934734246,0,0,0,0,0,0
7033,77354.10234531036,640.5005776662899,28669.434518918744,60,51,14,0.5488070493361241,0.8975223134414568,2,0,0,0,0,1
7034,62830.72102461488,622.2244642736465,11533.474634517175,60,50,4,0.17552654546340982,0.39275605619519055,1,3,0,0,0,1
7035,61211.54741778223,668.5602605584361,8467.12731670903,36,30,11,0.35409724649313734,0.71735147039592,1,1,1,81,2,1
7036,38608.93244403878,611.5521622272486,11377.06444175474,36,32,14,0.2711279969154106,0.20840768750069855,0,1,0,0,0,1
7037,91696.77384279968,802.916784550601,1000.0,36,50,9,0.07886690832100171,0.7074962457768946,1,1,0,0,0,0
7038,50399.66392081493,588.8339912854079,16738.101058793,36,45,1,0.3654541698430539,0.8244948517680353,0,1,0,0,0,1
7039,107944.4475656324,666.2062706177544,22195.96255752968,36,49,3,0.6430420157320512,0.7423944128915931,1,2,1,28,3,1
7040,36211.9483799528,544.4647110598388,7806.632027068894,36,31,5,0.08477804727938998,0.4785662434292711,1,2,1,102,2,1
7041,78817.2434691975,700.7588402908646,29720.495825584276,60,33,8,0.19439104769704482,0.4832101344865614,0,0,1,45,3,1
7042,109506.7127549236,679.8331403170009,21025.671806553637,60,48,17,0.24402779352344642,0.4472960114741218,0,1,1,50,4,0
7043,20000.0,655.0246752452323,22600.17748153451,60,34,0,0.09911117599572701,0.42923579712119425,0,3,0,0,0,1
7044,135547.9663137656,614.7051713778962,15980.033371156836,36,24,19,0.141782744190549,0.6476982448662448,1,1,0,0,0,1
7045,62241.44408405672,680.1723284911332,27430.43948022393,60,34,11,0.34635562970968314,0.33133107542563384,0,0,0,0,0,0
7046,79232.86146486418,641.8877376990033,32905.60685855885,36,40,20,0.31427768108834536,0.6216125345171576,1,1,0,0,0,0
7047,92143.47676549031,670.4192477443331,15924.813575289885,36,62,14,0.3614054469379159,0.6203163185732161,0,1,0,0,0,1
7048,96783.87168346661,817.0201001342595,27610.317708949566,36,32,9,0.2158697307672478,0.6265895923116169,1,0,0,0,0,1
7049,83216.51814779047,692.0524051124798,27720.2745782807,60,41,2,0.5422238881314526,0.28282657168724545,1,1,0,0,0,0
7050,104921.53751119103,717.3007045581822,24178.706098415263,36,67,15,0.2567558247422165,0.34445580822410754,2,1,0,0,0,0
7051,90572.12138765438,647.4874657023654,36770.54194106512,60,29,12,0.4443621121341259,0.2641867124818847,0,4,1,113,3,1
7052,127826.43420096912,625.0895143227666,12735.103272993547,36,50,7,0.302018280099911,0.3880365259927138,0,1,0,0,0,0
7053,90669.82628563792,678.3929600585947,15784.516849630492,36,33,17,0.3193043272294178,0.35106591249008556,0,1,0,0,0,1
7054,133939.0655964926,850.0,12230.406236374976,60,47,14,0.552943523289563,0.4886547948312766,1,1,0,0,0,0
7055,102032.36520712968,659.8800613574227,27250.216447410414,60,70,6,0.18385637661219376,0.5784682096478614,0,0,0,0,0,0
7056,20827.49622695212,705.3006462355376,17275.137352504724,36,51,3,0.3643247793432558,0.652109931634408,0,2,0,0,0,1
7057,153333.08035163523,622.0121039436622,13042.508610531477,36,44,13,0.1842864046220973,0.8260098737740258,0,2,1,6,2,0
7058,57769.676745683435,487.13095731187747,36631.476267445396,36,31,2,0.16462506139517719,0.47882464556138155,1,1,1,71,1,1
7059,119866.32045605205,624.7118067647841,38095.05814060753,60,40,11,0.46255824536177065,0.5349862034438562,3,2,0,0,0,1
7060,75803.80329358316,846.6496669147633,16713.070937384196,60,35,20,0.18456869125714664,0.31775929722676854,0,1,1,16,2,0
7061,106832.7077280774,721.6773206307337,6325.9192996039255,60,25,15,0.19886171587619178,0.30453294440646805,1,0,1,118,3,0
7062,54345.63267402618,794.8646940737416,38635.17450348953,60,21,6,0.13390524421821876,0.23355942684095415,1,3,0,0,0,0
7063,93772.33629268764,655.6594435547617,24707.30537746453,60,32,20,0.3865198482979923,0.24498038718781454,0,1,0,0,0,1
7064,67404.28363816784,515.0218227370337,24207.223756129235,60,42,18,0.3250115047929534,0.6245332570970412,0,2,0,0,0,1
7065,122370.09334769666,602.3903697576288,21050.01009595573,36,55,10,0.19668829002869845,0.6253668442507051,0,1,0,0,0,0
7066,88160.04502251028,707.7917332730918,11996.822712990906,36,33,0,0.22738789810863003,0.49604146494337326,0,2,1,93,2,1
7067,103078.27923904698,696.6329702655515,15867.145440613036,36,44,18,0.054244523511831365,0.1740626644577859,0,1,1,46,1,0
7068,20000.0,679.270334239524,26777.200424378054,36,22,17,0.1672857356558322,0.2747734538190581,0,0,1,114,3,0
7069,72432.81960634125,642.8825691294577,15524.396394658357,36,32,20,0.10212529845945659,0.7039312148089362,0,0,1,48,4,0
7070,87316.54905174888,745.7800980762271,24329.835282515516,60,21,19,0.31758025676754836,0.6370752449521085,0,0,1,42,2,0
7071,81708.44719319121,644.9057328199327,20133.655771568297,60,69,10,0.2915487798886539,0.811164871538648,0,3,0,0,0,1
7072,103834.71641153551,701.547180911389,9431.13018998508,60,44,0,0.6791369204205983,0.5043437952251912,0,1,1,13,1,0
7073,64022.87264587636,693.6729715522822,36211.306428061514,60,44,8,0.2571421747316069,0.5521688226807699,0,2,1,82,3,0
7074,76463.61315103892,654.2048289646451,25940.329275619537,60,48,8,0.09068011674378246,0.6878512966248976,0,2,0,0,0,0
7075,110436.80293244976,618.3092764272305,23306.476758996665,60,72,6,0.411497499517059,0.287808545491437,0,0,1,12,2,0
7076,20000.0,650.0868939293928,25550.212208093948,36,37,16,0.44530436554913044,0.34418228297619563,0,3,1,31,2,0
7077,92680.51504915024,811.1535247888423,2071.0829131166684,60,30,16,0.1913731876234016,0.07347594741975684,0,1,1,26,1,0
7078,64983.4552201934,757.8713504286325,15068.203979463839,36,66,0,0.4241066121781432,0.42546382772271835,1,1,0,0,0,0
7079,47630.45626339136,751.4272111897385,4726.99459573159,60,27,19,0.22618859942415198,0.77720152047564,1,2,0,0,0,0
7080,85096.3267282794,624.947540525763,21246.86219791318,36,58,6,0.1872523177106024,0.38204432092639945,1,1,0,0,0,0
7081,111823.53890425967,579.3617508923178,23259.122044337317,36,41,3,0.1460063906373121,0.8938768553051549,0,3,0,0,0,1
7082,106174.31494452542,756.7545951031034,21413.38824914003,36,47,5,0.2610172602736879,0.8225207934864778,0,0,0,0,0,1
7083,70946.60907280115,743.3337082314961,31785.891533359612,60,25,1,0.28603883265322166,0.4362159332079663,0,1,1,55,2,0
7084,101272.22891282846,689.6074283677787,5026.477857976506,60,73,2,0.338705828740651,0.7011882430434251,0,0,0,0,0,1
7085,101042.03695337533,654.0622078691578,12007.490276297834,36,37,6,0.46039181523106376,0.4896926819314113,3,2,0,0,0,1
7086,72378.861885205,577.5238742035478,24143.47999479332,36,34,1,0.447560189657482,0.42512547233886666,0,4,0,0,0,0
7087,54207.58344035376,740.7180311064951,22639.36657248481,60,49,3,0.7946304110381884,0.315425549774917,2,2,0,0,0,1
7088,55942.9790663301,763.0294580476136,6845.692671154899,36,34,5,0.3025459329286547,0.7278237121963549,1,0,1,79,3,0
7089,100135.60046604411,632.4635300056163,31965.298679793046,60,47,16,0.037461412595037,0.4217281262312588,2,1,0,0,0,0
7090,73735.59558861928,626.6180279482264,35432.22122485081,60,27,4,0.5057252900484238,0.04072548975634984,1,2,0,0,0,0
7091,43614.53340808235,766.8743347506162,24255.87007277132,60,44,19,0.11048986542774515,0.5074616361628943,0,0,0,0,0,0
7092,24454.114934726254,635.0694875974563,4909.286014403031,36,35,20,0.18377897298135767,0.6659860377339514,1,0,1,6,1,0
7093,99954.94356289138,804.5342145499468,21597.252453885056,60,33,7,0.17647618439029072,0.5665160226516988,1,2,0,0,0,1
7094,58596.64733207329,672.3663769494003,23403.42565916064,60,31,0,0.2111985126517488,0.6785866703253772,0,1,0,0,0,0
7095,84911.63266967946,652.9406805193345,17281.576836319942,36,53,6,0.4026492220243515,0.6685379476662724,0,0,0,0,0,0
7096,112191.2072120737,683.1575600849378,33472.446280811026,60,38,2,0.015787781058661403,0.6536888974487705,0,2,0,0,0,0
7097,35732.26569439545,652.9357785945186,18840.613393623495,36,40,0,0.24757282902340813,0.11020423166614084,1,1,1,77,3,1
7098,73645.87858461465,758.8348670443377,41045.42354056488,60,47,16,0.509386227761755,0.20966026684791436,0,4,0,0,0,0
7099,69879.17561343391,742.0067097702771,27831.172145335364,36,56,2,0.38384898577539267,0.1283102132865723,1,0,0,0,0,0
7100,86392.28626883881,756.1674404925582,22760.801299620387,36,31,16,0.20552548630351755,0.6996642719316571,1,0,0,0,0,1
7101,112174.79995261304,692.9163818485844,29204.2738400042,36,45,14,0.667657268447722,0.574364701508323,0,3,0,0,0,0
7102,35116.445560127766,648.0551851184146,35308.85273131763,60,31,9,0.4397592893737935,0.759009804640927,1,1,1,110,2,0
7103,92093.938461173,679.3655194800587,28990.520174437846,36,39,6,0.09134861481054851,0.4608647126892818,0,0,1,25,3,1
7104,105945.71324981104,650.2012245900809,19241.649833161697,36,55,8,0.2616810307624515,0.7928681940540736,0,2,0,0,0,1
7105,69408.68808129652,782.6617559228072,13400.797327426277,36,21,6,0.23254661991678832,0.32109142175540756,2,3,1,8,3,0
7106,70876.59021320629,750.159160665902,8778.92662735216,60,31,7,0.02381562399199694,0.4662709075372496,0,3,1,69,4,0
7107,87553.48106954766,673.5933853199953,1000.0,36,39,5,0.1898121720707717,0.15192465663089608,0,0,1,65,1,0
7108,85344.51233669365,615.1467530260111,21742.333802974856,36,47,20,0.11052257171500046,0.3976925608986197,0,2,0,0,0,0
7109,92470.57822101368,787.8587781742672,16123.303618811002,36,57,19,0.23431603565727266,0.265774023291482,1,1,0,0,0,0
7110,91838.41579203651,689.5678894881011,16658.714600473413,60,22,18,0.3301113993654281,0.6567245759487101,0,1,1,99,3,1
7111,45540.83083153046,670.8882777862286,30288.575343335444,60,59,17,0.2077643187168011,0.7527864332997722,2,2,1,107,3,1
7112,104707.9949311483,788.475690380327,18879.27489368084,60,48,5,0.41360426392964084,0.8893456362676122,2,1,1,97,4,1
7113,110003.49486570715,644.3035830635353,38951.036482459014,36,39,18,0.27376961560034374,0.13857537550431617,0,3,1,49,1,0
7114,80582.48681070894,657.6751169069325,14269.001684608067,36,24,9,0.45404206301826544,0.1050473483886334,0,0,1,79,4,0
7115,30175.340803509993,663.8468736136965,10290.488375793728,36,35,3,0.31010649264205176,0.26480468179154654,1,1,1,49,3,1
7116,71557.62881999728,587.8401579850711,7423.636256494125,36,54,15,0.14436875819101985,0.1934140562947228,0,1,1,77,4,0
7117,80832.17630821705,702.1014755798163,27227.51057697632,36,42,20,0.13648041247234521,0.4836716201129245,0,1,0,0,0,0
7118,40661.992866395485,626.6358678725085,31514.86055830065,36,40,17,0.42584135369411213,0.8477398932795417,0,2,1,85,1,0
7119,64195.858092689596,640.0494787382214,14056.051037412793,60,30,0,0.025537027495580275,0.6760639289185295,0,2,1,60,3,0
7120,32718.918373243745,630.6895164418835,9360.172978731063,60,51,2,0.34581852436809896,0.7035395951406591,0,1,0,0,0,1
7121,93218.76674959331,638.9050857687239,35302.76222060831,36,40,2,0.46154928281343055,0.5268607957218392,0,0,1,65,2,0
7122,79978.65944706154,621.275987518893,5495.981196844712,60,39,20,0.25965434510566315,0.07183937636788026,1,2,0,0,0,1
7123,25626.505055572663,697.304992433398,30102.201778666928,60,41,11,0.05037566719258029,0.2989687578383395,1,3,0,0,0,0
7124,85543.94584745941,669.108483526,14290.186396771558,60,34,17,0.25027758345785445,0.10022862439465514,0,0,0,0,0,0
7125,73304.73157829126,683.3605696745681,23970.95357110188,36,32,2,0.2879824196208701,0.5764665894161719,0,1,0,0,0,0
7126,90492.42848263215,844.7651653523619,30769.21722320625,36,24,10,0.6596293163526851,0.883845064173589,2,1,0,0,0,1
7127,63254.026987337165,669.1107173230562,24762.561896874242,36,35,7,0.48680371751751084,0.06322151475356536,1,0,0,0,0,0
7128,50955.61797770928,722.3463335565457,17047.43937210972,36,21,10,0.26776907067974826,0.2004854327046666,1,0,1,37,4,0
7129,51874.661206265795,730.3124719535185,33960.9726121412,36,48,14,0.1645188990443588,0.8034371624608162,0,3,0,0,0,0
7130,58854.89350354786,675.6000362945008,22891.01384929648,36,34,10,0.4453397821490488,0.6044548323544949,0,0,0,0,0,0
7131,75564.7528974314,699.1659392081526,50000.0,36,37,1,0.2912849747826893,0.37460921796805596,0,0,0,0,0,0
7132,79438.75396274377,681.4488733183698,2948.453326747276,60,42,17,0.34107737804095045,0.41313459656242335,1,0,1,15,2,1
7133,69278.40366575691,694.1790876998035,2800.7302676368563,36,32,19,0.0254374637355258,0.3217888639177379,0,1,0,0,0,0
7134,62300.41353010443,638.9438247456304,29942.605679337248,36,28,11,0.275500106224467,0.8407144223575791,0,1,0,0,0,1
7135,64457.901959835544,645.4052083294123,19682.488339344967,36,45,3,0.09781771555687171,0.3608049733582211,1,0,1,45,1,0
7136,150231.743565208,681.1845577298153,27926.093953132728,36,65,17,0.35241918994547095,0.2164211295948283,1,1,0,0,0,0
7137,51878.24545505374,541.9667449304304,9016.191101239057,60,53,12,0.716661715105414,0.9140984541106305,1,0,0,0,0,1
7138,58260.839743614226,784.7250952835727,20541.327492139775,60,57,18,0.25012775475689203,0.6800840990819158,0,1,0,0,0,0
7139,173815.62325104445,831.260061259939,24573.174811161647,36,26,12,0.4316450399048212,0.49024921397971916,0,1,0,0,0,0
7140,87630.39907381657,691.92451819473,14562.891562849669,36,40,14,0.20639322298536672,0.40943895322760476,1,1,0,0,0,0
7141,33600.58002288913,726.5828424075703,22318.297058432618,36,40,16,0.23984783042596625,0.5887907192925497,0,1,1,78,3,0
7142,100280.6161193179,755.6740369035348,6384.738191218097,36,59,0,0.27121161472265953,0.4879866164580933,0,2,0,0,0,0
7143,47698.83332396558,587.2731182295212,23948.228581483178,36,53,5,0.6019063655710909,0.6929601678099034,0,0,0,0,0,1
7144,102271.84523415292,744.9794561699097,34454.48024370541,60,40,9,0.16401256622111773,0.4210839147521306,0,1,1,77,2,0
7145,68671.13161887956,650.1492143896043,7624.2203548201305,36,21,14,0.20393181854723985,0.5978633256124419,0,2,0,0,0,0
7146,61806.12451531778,840.3506960871791,7020.466559821567,36,28,5,0.33353370365075097,0.12264047008569835,1,2,0,0,0,1
7147,123274.9490648275,666.8218301000913,31899.210637041622,60,50,9,0.1571652361178943,0.5716677784447372,2,3,0,0,0,0
7148,91992.04057977734,743.5727556220162,6843.621906038727,60,38,0,0.3624795214328486,0.5659269847585742,2,2,0,0,0,1
7149,104189.68312347622,667.5110948747907,28406.00978475091,60,41,13,0.2026103862441418,0.7574970713016379,0,2,1,61,3,1
7150,88047.59038559839,833.7684929431313,20553.484859464337,36,49,13,0.29706583662119174,0.33046468232283543,1,1,0,0,0,0
7151,61666.664286207044,644.1354848072766,15821.78057172439,36,56,11,0.6854417148453461,0.7988620481010964,1,4,0,0,0,1
7152,93340.63260774624,761.5562151129172,34665.248280059895,36,33,10,0.20950878704873063,0.10204212441754888,2,1,1,53,3,0
7153,111276.46178053382,723.8674517716363,29281.478084170252,36,49,20,0.25779536292783395,0.7522056153007205,0,2,0,0,0,0
7154,79042.1413055266,708.3016973164912,22797.1562829187,36,61,1,0.13125407345180895,0.8658052539853234,2,1,1,107,4,1
7155,129049.27813039519,696.0305180731341,1000.0,60,59,14,0.11909664008268521,0.6189129417558846,1,1,0,0,0,1
7156,100514.61609605726,633.3091237612196,27122.537164010486,36,36,13,0.49600590872130207,0.7893088721402609,0,3,1,34,4,0
7157,81359.47649314835,498.97605826961455,9291.400741809892,36,46,9,0.3714403434776161,0.7814169072833821,0,2,0,0,0,1
7158,82544.59593053453,755.207447592313,17786.18050770092,36,51,3,0.11405733245300952,0.4816998186617236,0,1,1,65,1,0
7159,79117.11386902875,645.7812622759001,20073.340684295195,60,42,19,0.6025076359332571,0.331247739229972,0,1,0,0,0,0
7160,37462.83643215025,761.872010057742,38972.77321224968,36,39,19,0.2877356891405611,0.5762561397574515,0,0,0,0,0,0
7161,72297.83412574185,704.6188437540966,17467.57942050786,36,21,7,0.28722901073566975,0.7718034731209532,0,0,1,10,2,0
7162,81635.59456023501,764.0179746714084,5772.281639470037,60,32,14,0.41425587933129165,0.5107585067624664,0,1,1,32,1,0
7163,62517.446362004135,736.1324764076631,34696.4370832352,36,34,2,0.21174860459211084,0.5699091104314984,1,2,1,58,1,0
7164,85130.31056114085,507.47133736645594,27257.3221499822,60,27,0,0.22926249942880364,0.7063546020655405,1,2,1,67,3,0
7165,75639.22471065333,723.0426931373598,27629.758049383265,36,43,20,0.17560508741123798,0.8694351683325947,0,4,0,0,0,0
7166,98210.75673296305,655.9427160069861,34884.18003529182,60,52,18,0.19499722525311164,0.5035395853968232,0,0,0,0,0,0
7167,94893.37143197193,761.5507831087723,37232.088486329805,36,37,0,0.39120361947093174,0.7098592371763393,0,1,1,45,1,1
7168,80014.59862754523,721.384524659576,11082.659361504651,36,21,1,0.4103276401758543,0.6973616134607101,0,0,1,6,2,1
7169,33983.61326094005,722.2078326575925,6090.102472582821,36,41,3,0.2603113452857901,0.46474354076762836,0,0,0,0,0,0
7170,128721.68216043513,660.9430043004224,28424.692435217134,60,45,0,0.22186338295404792,0.3390880664970589,1,1,1,6,1,1
7171,70743.2700428657,616.1175665524546,17375.32683192935,36,44,7,0.09499157937519243,0.26338795046422797,0,1,1,102,4,0
7172,72573.40638914605,649.6979128720632,18282.219969701277,60,33,8,0.4532389824552407,0.3890144533477063,1,1,1,45,4,0
7173,64724.37453901837,554.0075416928336,8783.306071011737,36,28,13,0.2697722390102017,0.7230358610928354,0,2,0,0,0,0
7174,60347.650318033906,638.6759385817348,25838.966157876588,60,53,3,0.5551587459156039,0.656800895521949,0,3,0,0,0,1
7175,121321.74144001573,577.5088630322398,24021.311738108085,36,46,18,0.2171040479090245,0.5490565881738794,0,1,0,0,0,1
7176,116581.32961158239,579.3581437369533,18445.019133521306,36,34,17,0.4719232770431695,0.39924878819335907,1,4,1,38,3,1
7177,88331.80210733012,688.1535193058346,6116.577523644728,60,24,14,0.08374371651953282,0.6713413455479198,1,1,1,92,4,0
7178,71774.99536707824,717.3834257652773,32091.50028806452,36,45,19,0.35010641257891956,0.613351466466218,0,0,0,0,0,0
7179,93573.53955041259,677.7744563877349,22557.045082409062,60,31,4,0.19830715877349742,0.8506955917598664,0,2,0,0,0,0
7180,77213.90945308119,645.0846651863119,31178.437301562408,60,47,16,0.1816336789223426,0.9045471947679501,0,1,0,0,0,0
7181,69293.31245030703,613.6814286432752,1000.0,36,44,9,0.3551650170672397,0.7089299728196142,0,1,0,0,0,0
7182,85143.1776451899,657.7964905344702,20568.231529632798,60,67,7,0.40759378903605775,0.2736881818393221,0,0,1,50,1,0
7183,61765.26759163666,622.4443871140578,12831.011913335871,36,41,14,0.36360144029630936,0.3647150396422717,0,3,1,6,2,1
7184,82567.92792010297,675.6018480515082,20361.472870246518,60,66,6,0.1702707587301598,0.29571090164313213,0,4,1,115,2,1
7185,81126.62776864906,573.4927758144765,29432.1056544723,60,43,0,0.15024377722461582,0.42691491003793475,1,0,0,0,0,0
7186,93088.08063773773,729.0922304744009,23699.47366196627,36,34,7,0.14332064924958213,0.23347508268981634,0,1,0,0,0,1
7187,56425.89127573173,640.3078214547015,20181.222340870358,36,29,16,0.19538739748310302,0.15840900210077336,0,0,1,100,1,0
7188,96304.09058629622,706.3379830197637,20127.80435029736,60,31,1,0.10670734705717767,0.9455553907231861,0,1,1,7,1,0
