customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag
6778,72155.74321830034,772.7449325953513,18810.92379917507,60,42,4,0.3446351135750737,0.5022698535632819,1,0,0,0,0,0,6012.978601525028,0.26069891265624845,447.510157853526,0.07442403963746073,excellent,1
6779,37964.93160622165,685.6332929372697,29999.27646682684,36,43,2,0.2667785342191299,0.37650977314471,1,0,0,0,0,0,3163.744300518471,0.7901838669747637,1039.9329295742948,0.3287032169683146,good,1
6780,121706.83800292296,689.7173556483999,19296.25815676519,60,48,17,0.3558395364888734,0.7338890109009777,2,2,0,0,0,1,10142.23650024358,0.15854703378411011,459.05621786076597,0.045261833305157026,good,1
6781,109646.55932177047,660.0324697181463,27943.60585671889,36,43,0,0.2996714941705982,0.243762015882714,0,3,1,74,2,0,9137.213276814206,0.2548516435838201,968.6725589392474,0.10601400333855096,fair,0
6782,74052.45752360608,698.4076999937014,3949.9263300379534,36,40,13,0.1875078991842228,0.7038009707283706,0,2,1,41,4,0,6171.038126967173,0.05333957119148242,136.92525099867845,0.022188365743217916,good,0
6783,40375.53193239216,798.8565615852477,5658.25857476943,36,26,12,0.4686672700859921,0.4414938103283132,0,1,0,0,0,0,3364.62766103268,0.1401407809091879,196.14504444650854,0.05829621109635977,excellent,1
6784,121077.21147727896,644.8065080957269,12651.439558563232,60,33,4,0.2821403294984205,0.7815924744393429,0,0,1,35,1,1,10089.76762310658,0.10449067503369847,300.9765907496398,0.029829883299843627,fair,0
6785,64022.048188585584,725.3568604531445,17178.06610854743,36,45,15,0.2161912747269566,0.6063023391899995,1,2,1,85,1,0,5335.170682382132,0.2683148476862034,595.4822487947889,0.11161447011425209,good,1
6786,41843.85477547444,618.3689491894435,23339.48820871678,36,44,7,0.7390745933644213,0.2289296890373337,0,2,1,11,2,1,3486.9878979562036,0.557775767395091,809.0695912114729,0.23202535100671276,fair,1
6787,22136.45962582368,535.3287517625085,26367.60244829644,60,24,16,0.169115247440768,0.69496171736228,2,2,0,0,0,0,1844.70496881864,1.191139093278751,627.2828522315115,0.3400450817309729,poor,1
6788,55621.046043186754,694.5221118259077,44661.13812551176,36,35,7,0.6409328885828247,0.4586635882850852,1,2,0,0,0,1,4635.087170265563,0.8029539410321739,1548.1902792003682,0.33401535332455257,good,1
6789,31360.856324101813,705.9283796428596,12614.43206867039,36,31,16,0.1342882190655835,0.429176908413503,0,2,0,0,0,1,2613.404693675151,0.4022349370152104,437.28265615320356,0.16732297796976225,good,0
6790,56315.374904315264,672.2964111390261,16860.110008942927,36,58,9,0.2177051071696841,0.8720126911780273,1,2,0,0,0,0,4692.947908692939,0.29938733493811126,584.4602156966454,0.12454010292538849,good,1
6791,97332.26201093146,575.2810520459435,12893.447569947326,36,45,9,0.2204912651171404,0.4727071115289288,1,0,0,0,0,0,8111.021834244289,0.13246838513181566,446.95480301182596,0.05510462332498017,poor,1
6792,63737.995080743,701.3010752249135,30793.883441063408,36,47,17,0.1500322371709146,0.2126198936153084,1,1,0,0,0,0,5311.499590061917,0.48313228870112285,1067.4781925239452,0.20097491757700134,good,1
6793,85670.80146341132,698.6419543897612,31339.503928646467,36,41,2,0.3059338473444406,0.6378675892159973,1,1,1,105,2,0,7139.233455284277,0.36581312877836536,1086.392272425687,0.15217211750785306,good,1
6794,53299.96021403304,617.7853558235198,15523.44480803319,36,34,8,0.1840206700733417,0.321905287471011,0,3,1,28,4,0,4441.66335116942,0.2912468366844083,538.1243595709423,0.12115379237557677,fair,1
6795,76955.07199092694,585.2555899968886,40657.458322034654,36,37,0,0.2258066599815231,0.4198781314265763,0,0,1,111,4,1,6412.922665910578,0.5283272079363381,1409.4016496908719,0.2197752449071478,fair,1
6796,132627.02466258063,662.3328450605823,12911.01003420082,60,48,1,0.3163950575929579,0.356865182463925,1,1,0,0,0,0,11052.252055215053,0.09734825965485285,307.1517486401729,0.027790874391744547,fair,1
6797,64545.4176591931,725.7050472744438,30299.17884213628,36,39,2,0.7780436313468417,0.3076157931483372,2,1,0,0,0,1,5378.784804932759,0.4694241658122014,1050.3291254987769,0.19527256869251802,good,1
6798,86532.88312858976,709.1658312254393,34545.22561000454,36,48,15,0.0629030458928193,0.334907816277769,1,2,0,0,0,0,7211.073594049147,0.39921500775919333,1197.5194705493143,0.16606673815830783,good,1
6799,28034.183175946848,618.3414101516146,6384.20206289974,36,44,16,0.1182807905583978,0.3652010509300295,1,2,0,0,0,0,2336.181931328904,0.22772919840766453,221.3100693147429,0.09473152165598776,fair,1
6800,120603.18367250611,689.5847559515405,25776.32291200904,60,46,16,0.1181831805484443,0.7688050069825082,0,1,0,0,0,0,10050.265306042176,0.21372837869512673,613.2163661065111,0.06101494312561412,good,0
6801,60683.80113165404,742.0988483832897,1000.0,60,46,20,0.3678723564051266,0.8704647069995832,0,1,0,0,0,0,5056.983427637837,0.016478862255414953,23.789908599446402,0.004704367521697519,excellent,1
6802,106516.00949719505,597.9134003513229,28242.123556335573,36,36,12,0.2359345424416972,0.7262678859745688,0,0,1,33,1,0,8876.334124766254,0.26514440119740074,979.0207547110834,0.11029561763219103,fair,1
6803,71304.59112723284,684.4208757630236,8983.941792949328,60,38,4,0.3645808203151869,0.8482017902635971,0,2,1,17,2,0,5942.0492606027365,0.12599387572102863,213.72715411701114,0.03596859344437056,good,1
6804,93347.38095062418,773.7748686119611,25674.69613996482,36,53,9,0.1016846886405694,0.8192785993294358,1,0,1,49,1,1,7778.948412552015,0.27504463304943,890.0201977300433,0.11441394780038697,excellent,1
6805,95130.37281633004,590.7547491294272,27549.886679706426,36,64,11,0.2771968192914676,0.5750955670463113,0,0,0,0,0,0,7927.531068027503,0.28960137402812347,955.0241785313762,0.12046930755813892,fair,1
6806,61426.78981461849,760.8868403734656,31201.384795562863,36,53,16,0.4277035000543786,0.4527119662364117,0,1,1,18,1,0,5118.899151218207,0.5079442518356957,1081.6043357947244,0.21129627750646843,excellent,0
6807,107757.19307285556,793.343121662567,28902.15350067677,36,21,10,0.1265973881024978,0.4090716363602478,0,3,0,0,0,1,8979.76608940463,0.26821553787938374,1001.900868982656,0.1115731589103687,excellent,0
6808,52230.45408020701,664.4456132380379,20558.9499245161,36,33,0,0.637726278694205,0.0831609161089562,1,0,0,0,0,1,4352.537840017251,0.3936199729864764,712.6814890890836,0.16373929765134898,fair,1
6809,98338.02660082628,655.9893966688603,16195.2348884355,36,43,17,0.0998715418667213,0.381451673738471,0,1,0,0,0,0,8194.835550068858,0.16468944362703666,561.4121420994394,0.0685080424861258,fair,0
6810,63293.84117500407,752.3166093313691,19256.106699974047,60,29,12,0.4377183110551272,0.6679327269306378,0,0,0,0,0,0,5274.486764583672,0.3042334979548439,458.10101837357,0.0868522452957329,excellent,0
6811,85486.7384589618,666.9708737479336,8839.98485382862,60,28,2,0.2074477508861284,0.3031926917042712,1,0,0,0,0,0,7123.89487158015,0.10340767484033653,210.30243169307343,0.029520709591395973,fair,1
6812,61140.20992937217,515.2811309513436,17883.120505207145,60,37,19,0.4244788973709511,0.6476488792527991,1,3,1,15,2,1,5095.017494114348,0.2924936065082675,425.4378022917637,0.0835007539620265,poor,1
6813,76499.27924119787,673.0843783717295,17093.043517102502,36,46,9,0.1926353768073985,0.6108971189457175,0,5,1,68,3,0,6374.939936766489,0.22344058253131602,592.5349179583571,0.09294752950503192,good,0
6814,42759.18894924699,712.9282777736194,12117.815061639174,36,49,16,0.2379425537565229,0.5553165113169407,2,2,0,0,0,0,3563.2657457705827,0.2833967472053554,420.0672949904275,0.11788828699378877,good,1
6815,82426.70954066383,731.8058697507728,2588.067819081414,36,38,15,0.3461714192193193,0.2706396426576096,1,1,0,0,0,0,6868.8924617219855,0.03139841240142234,89.71606205271173,0.013061212202637876,good,1
6816,76325.63504878758,618.3559584673654,7230.6388239575135,36,37,5,0.189188097432847,0.0535772469646993,0,1,1,37,3,0,6360.469587398965,0.09473408009302424,250.65202566490865,0.039407786199006395,fair,1
6817,58795.39337782582,661.1139216369174,1000.0,60,32,18,0.0884134492578515,0.0597725244711285,2,3,1,100,1,0,4899.6161148188185,0.01700813520468992,23.789908599446402,0.004855463782690791,fair,1
6818,73349.16100829112,748.3835084906609,16921.208081071487,36,48,19,0.0981474839623219,0.6540481949861703,0,1,1,98,3,0,6112.43008402426,0.2306939554349924,586.5781966822952,0.09596481080731528,excellent,0
6819,79020.13428503729,675.8000965010664,23604.98648299699,60,47,19,0.0286983136853568,0.307862919038337,0,2,0,0,0,0,6585.011190419774,0.2987211638688388,561.5604709216661,0.08527859021004788,good,0
6820,56509.28840204663,572.9883404227361,1000.0,36,53,4,0.1933504557204135,0.1155582002879987,0,2,0,0,0,0,4709.107366837219,0.01769620584969331,34.6652670348317,0.007361324413962689,poor,1
6821,71137.24272810992,766.6346606734263,22367.14779837949,36,44,2,0.3073101487816551,0.4692397766904621,0,4,0,0,0,0,5928.103560675827,0.3144224732402607,775.363151238373,0.13079446793928548,excellent,0
6822,44833.44177315237,665.0122284335928,18775.258388916383,36,26,11,0.1541916845946533,0.49916433933206,0,0,0,0,0,0,3736.120147762698,0.4187779846012358,650.8493456997505,0.1742046079313842,fair,0
6823,145371.99116883022,756.3853144026966,8232.442382825291,60,38,5,0.258480536639111,0.5543705206095303,0,1,0,0,0,0,12114.33259740252,0.05663018244833542,195.8490518376224,0.016166722371767177,excellent,0
6824,106773.55980624555,582.3180312893415,15687.94792418617,36,52,13,0.5406304708605906,0.579814793178165,0,4,0,0,0,0,8897.796650520462,0.1469272725617377,543.8269040204473,0.061119277650329054,fair,1
6825,83192.82316894653,671.5309276687641,30508.04165217332,36,21,14,0.0531465662205632,0.751791679656566,0,1,1,108,1,1,6932.735264078878,0.3667148257470649,1057.569410582356,0.15254720830167506,good,0
6826,110163.38782430084,715.6815216574064,10258.109392698443,36,41,0,0.3742865933486615,0.4877380814712148,0,0,1,112,1,0,9180.282318691736,0.09311722882892769,355.6001013704068,0.038735203230911903,good,0
6827,20000.0,673.8998596949308,20788.5107575172,60,45,16,0.1662976966955554,0.6239146300588002,0,0,1,63,2,0,1666.6666666666667,1.0394255378238888,494.55677083994243,0.296734062325925,good,0
6828,20000.0,597.1895658375305,23465.95905035292,36,66,2,0.1175128098121965,0.3241785935614414,0,2,0,0,0,0,1666.6666666666667,1.173297952458981,813.4537367089097,0.4880722417325024,fair,1
6829,63021.268147502815,512.923768520954,11777.926935752335,60,35,12,0.2600532997780352,0.4516699448465401,0,1,1,79,3,0,5251.772345625234,0.1868881297024827,280.1958052925059,0.053352618278010175,poor,1
6830,33643.07569193673,786.6285590652352,30082.710055912517,36,41,11,0.4567385384112947,0.6275688893590643,2,1,0,0,0,0,2803.5896409947272,0.894172409516895,1042.8251772196243,0.3719607040913677,excellent,1
6831,67901.83426655013,697.3626741330927,24038.409447856066,36,62,0,0.3244196110675821,0.514217041221275,0,1,0,0,0,0,5658.4861888791775,0.35401708521066977,833.2978826025518,0.14726516150079086,good,0
6832,81169.69921784697,761.6760736953797,17480.890616445435,36,35,3,0.0785002477299849,0.7125501712789777,0,3,0,0,0,0,6764.1416014872475,0.2153622692294825,605.9797412257647,0.08958708685266721,excellent,0
6833,102612.43495021832,745.0068369552314,43632.404719174985,36,55,11,0.259151452026611,0.2333891895258202,0,2,0,0,0,0,8551.036245851526,0.4252155670988386,1512.5289609620518,0.17688253415122193,excellent,0
6834,40852.08047174359,721.7792778283705,30125.7843718515,60,47,8,0.2546214908459437,0.4909100866070311,0,1,0,0,0,0,3404.340039311966,0.7374357443545954,716.689656692978,0.21052234741724044,good,0
6835,86988.92058480215,657.5063851397052,3138.391143121651,36,39,9,0.3874379071250439,0.7558396643475591,0,0,0,0,0,1,7249.07671540018,0.03607805594076865,108.79316703606275,0.015007865317514307,fair,0
6836,75431.69079456698,714.283684794739,16108.425955337603,60,47,14,0.4482032881977319,0.5540238388552575,0,1,1,114,2,0,6285.974232880581,0.21354984603214378,383.21798115843166,0.0609639758134764,good,0
6837,85425.27929799254,780.2775862459507,44666.42607777385,36,40,14,0.1511667428628224,0.793059468590534,0,1,0,0,0,1,7118.773274832712,0.5228712910781274,1548.3735874776012,0.21750567513283833,excellent,0
6838,59406.84147739201,685.810764979163,10178.185236590472,60,69,13,0.3052173878261001,0.8131863665667832,3,1,1,70,1,1,4950.570123116001,0.17133018661314578,242.13809648672208,0.04891115374917742,good,1
6839,116494.0541958636,813.1190731079433,20663.33792831579,60,21,15,0.2272082147538003,0.4714663983731003,0,2,0,0,0,0,9707.8378496553,0.1773767603056956,491.5789206741067,0.050637322979279475,excellent,0
6840,71894.74054710822,575.04046794732,32309.93376626293,60,39,18,0.2321807836701492,0.7460186916478466,0,1,1,44,4,1,5991.228378925684,0.4494060833927456,768.6503711535621,0.12829595575575378,poor,1
6841,128225.46670511308,567.5163972116287,26523.215877051294,36,39,4,0.1397672093046561,0.2616645227481091,0,0,1,28,1,1,10685.455558759424,0.2068482693679041,919.4343610004711,0.08604540591259278,poor,1
6842,51288.34038953329,749.1652650163576,27964.693457207853,60,40,19,0.3485626037264578,0.3321837909335312,0,0,1,93,4,0,4274.028365794441,0.5452446549112657,665.2775013585116,0.15565584602272434,excellent,0
6843,97284.8201986666,622.6879944435385,27375.913685167037,36,55,9,0.1137756899060376,0.4404120226331329,0,2,0,0,0,1,8107.068349888883,0.2813996431198714,948.993358218819,0.11705752525384451,fair,0
6844,73209.94558318415,823.0335844300146,20253.92726656257,36,37,19,0.1411209746964202,0.2818429069628685,0,1,1,58,2,0,6100.828798598679,0.2766554066519906,702.1077971994504,0.11508400256136281,excellent,0
6845,65167.72749999709,773.613895986306,12076.856072630244,60,48,13,0.476485693421367,0.7674059802368541,0,1,0,0,0,1,5430.643958333091,0.18531958280186253,287.3073021365427,0.05290483122959609,excellent,1
6846,93969.4602140264,791.130005473063,24347.64192489545,36,45,8,0.3815701437395586,0.1722693385661302,2,1,0,0,0,1,7830.788351168867,0.2591016471647465,844.0175089949646,0.10778193344495128,excellent,1
6847,66024.79562431232,741.9105413885875,15972.233729077569,60,52,0,0.3213323297014115,0.8604815828253988,0,1,1,26,2,0,5502.066302026026,0.24191265687090138,379.9779805437503,0.06906095994058996,excellent,1
6848,20000.0,615.4891463430794,15186.4879914009,36,40,2,0.3045709947168036,0.4872046825070377,0,1,1,13,2,0,1666.6666666666667,0.7593243995320788,526.4436615431771,0.3158661967363865,fair,1
6849,20000.0,563.8460879905366,34824.71887136588,36,46,13,0.4337622295671509,0.6197846717090216,0,1,1,103,4,1,1666.6666666666667,1.7412359434812323,1207.2081790888412,0.7243249070187097,poor,1
6850,113172.66480852148,784.6706268432315,16190.040084231572,36,41,14,0.320868072078763,0.5916151084840952,2,0,1,69,3,0,9431.055400710124,0.1430561002648536,561.2320628245166,0.05950893499392962,excellent,1
6851,111907.75373639088,575.030225579156,37061.304024066296,36,30,2,0.1741012404265823,0.2669512840545867,0,2,0,0,0,0,9325.64614469924,0.33117726686782106,1284.7400006533408,0.13776418068852328,poor,1
6852,131620.2283876784,790.9419981409264,22567.66341148804,36,61,19,0.2983154294860136,0.7518811429937782,0,1,1,80,3,1,10968.352365639867,0.17146044865417698,782.3140785114339,0.07132466685614826,excellent,0
6853,74474.15255153467,726.8730332160549,18408.522685259835,60,33,6,0.3334271330742353,0.4032577079736333,0,1,0,0,0,0,6206.179379294556,0.2471800222536848,437.9370721331671,0.07056468163386888,good,0
6854,36220.955940063264,674.6623142325928,1824.3827609104155,36,36,16,0.2763011952171397,0.5338340211706718,2,4,0,0,0,0,3018.412995005272,0.050368156044223414,63.24271558070308,0.020952306945537885,good,1
6855,62412.484720469954,710.9433379034717,41198.55727938426,36,32,16,0.1118557291019033,0.0898341359645766,1,0,1,103,4,0,5201.0403933724965,0.6601012195435302,1428.1589895396648,0.27459102049753864,good,1
6856,75342.73546083938,712.570365481437,19940.30444745561,36,47,14,0.3437722405685501,0.4892743657157508,0,1,0,0,0,0,6278.561288403282,0.2646612752407331,691.235978426891,0.11009464534391548,good,0
6857,44788.85327144672,665.8312727989044,1000.0,36,36,19,0.4795293972624103,0.7066671259553324,0,4,0,0,0,0,3732.404439287227,0.022326983767972056,34.6652670348317,0.009287650250508232,fair,1
6858,124457.241689216,779.798106444352,29877.256321413548,60,60,16,0.2302147838544214,0.4844204377944425,0,2,0,0,0,0,10371.436807434666,0.2400604088252287,710.7771970886605,0.06853218220551799,excellent,0
6859,142185.0863893121,777.3980602419674,19498.081879628997,60,48,3,0.6962200809991895,0.123258689918077,1,2,1,16,3,0,11848.757199109343,0.13713169485374038,463.85758578089593,0.039148205836863244,excellent,1
6860,89348.42102190533,690.8961511274658,10686.745479002286,36,39,8,0.092881276700231,0.8891618650131845,1,1,1,18,2,0,7445.701751825444,0.11960754713575336,370.4588857628946,0.04975473072397983,good,1
6861,74674.08759905412,638.0003929309787,29311.834148391838,36,31,11,0.3088102088923589,0.0891299131235685,0,3,1,22,1,0,6222.84063325451,0.3925301947495184,1016.1025580347017,0.16328596821866542,fair,0
6862,36150.99064576704,771.4167831083004,1000.0,36,41,10,0.1934381991611205,0.1744157285040322,0,2,0,0,0,0,3012.5825538139197,0.027661759252216492,34.6652670348317,0.011506827250074445,excellent,0
6863,121393.01688468154,538.4207733902826,12859.048056737904,36,48,10,0.3485733603739196,0.4646554375292611,0,1,0,0,0,1,10116.084740390128,0.10592905907304002,445.7623347005531,0.04406470943019181,poor,1
6864,77289.2043254714,711.0724824907926,17005.97607330855,36,41,4,0.1537131674075451,0.3728251458199103,0,3,0,0,0,0,6440.767027122616,0.22003041979155216,589.5167017691995,0.09152895908129663,good,0
6865,66325.06804768163,731.7702575746246,28521.879471107877,60,40,20,0.3426713963548317,0.3505546828767546,2,0,0,0,0,0,5527.0890039734695,0.430031665405503,678.532905702083,0.12276496815801503,good,1
6866,89435.22266023613,622.0153715655391,42402.51544731506,36,30,14,0.5002062831220906,0.555950761873643,0,1,1,26,3,0,7452.935221686344,0.4741142715988738,1469.8945209297528,0.1972235739357389,fair,1
6867,57428.65413032443,748.1649841206353,17552.31186917681,60,69,16,0.1911122440589691,0.6880316036124485,0,0,0,0,0,0,4785.721177527036,0.30563683120693075,417.5678950766945,0.08725286733173511,excellent,0
6868,79406.25519365455,678.1529897078361,24599.441948017196,36,40,7,0.4173943275048273,0.4493243802278941,1,0,1,52,1,0,6617.187932804546,0.30979224354195684,852.7462240358567,0.1288683701545667,good,1
6869,31725.9944746302,641.8009914635618,47483.88294793152,60,26,13,0.0752869531230765,0.5901848891551956,2,3,0,0,0,0,2643.83287288585,1.4966869827959366,1129.6372352781023,0.427272558124215,fair,1
6870,107612.61567757302,747.4256337764571,20047.368078939435,60,29,5,0.2397616872914521,0.7518026002087207,0,1,1,118,1,0,8967.717973131084,0.18629198772399239,476.92505425742854,0.05318243232371941,excellent,0
6871,71867.6687659298,604.0020899911576,24681.99056023288,60,38,12,0.1080930817869442,0.3649571024170837,1,1,1,40,3,0,5988.972397160817,0.3434366382507512,587.1822994803391,0.09804391478923158,fair,1
6872,109764.02581902036,740.8435335594716,7626.485024944635,36,65,5,0.3033698310913039,0.4503334967660212,1,1,0,0,0,1,9147.00215158503,0.06948073349140595,264.37413992685094,0.02890281816017025,excellent,1
6873,68965.91466475141,541.2357650326521,39591.67161641965,36,40,19,0.1593138199559086,0.8113209899359379,1,1,0,0,0,1,5747.159555395951,0.5740759302374763,1372.455868938554,0.23880594500132898,poor,1
6874,70914.00873648065,699.9993112711837,12870.236551143502,36,38,10,0.5507719357561568,0.5620220270535745,1,2,0,0,0,1,5909.500728040054,0.18149074887006228,446.1501868468409,0.07549710327547654,good,1
6875,38630.47715124128,683.0690769349446,22685.71295180055,36,52,10,0.165276868309142,0.1727137391356607,0,3,1,21,1,0,3219.2064292701066,0.5872491002996675,786.4062973497062,0.24428576246467146,good,0
6876,97792.7091905443,642.2212963193967,22402.35787119797,36,53,11,0.3062565723973702,0.4630467716670631,1,1,0,0,0,1,8149.392432545358,0.22908004141002986,776.5837178149416,0.09529344968322898,fair,1
6877,48724.80137930725,707.2737407522308,20853.383220151336,60,50,4,0.166405813963389,0.4997733793117586,0,0,1,81,3,0,4060.400114942271,0.42798292921476117,496.1000807966296,0.122180097190127,good,0
6878,60407.32880402314,674.4300909442549,15656.863220965795,36,44,17,0.3914952690583175,0.5941346431529702,1,0,1,65,3,1,5033.9440670019285,0.2591881404241774,542.7493444826146,0.10781791318115348,good,1
6879,75031.41558247611,753.8286939113883,22413.262450066115,36,29,5,0.1985111092216788,0.5390639286812734,0,1,0,0,0,0,6252.617965206343,0.29871837384075833,776.9617279533081,0.12426182635058941,excellent,0
6880,78636.7255106807,719.2105692162404,37573.47475210299,36,33,19,0.3605202705895964,0.912875128137912,2,2,1,74,3,0,6553.060459223391,0.4778107748970528,1302.4945357081572,0.19876125721931087,good,1
6881,23817.091793467225,711.6885963012047,42809.33975912983,60,23,17,0.0468204558297671,0.8893509757492862,0,0,1,77,3,0,1984.7576494556022,1.7974209499866207,1018.4302800723455,0.5131257611419531,good,1
6882,68075.8240353595,700.4302842492143,18248.57126075725,36,39,6,0.1033545182241763,0.6081971581521819,1,1,1,106,1,0,5672.985336279959,0.2680624365415046,632.5915957583054,0.11150947131860837,good,1
6883,98856.9065593114,646.948348041707,15505.367109887342,36,37,11,0.4965673609388953,0.3540938671988597,0,0,0,0,0,1,8238.075546609283,0.15684657399660493,537.4976913373414,0.0652455404458296,fair,1
6884,63649.858964282925,658.8737515017012,11912.355725725976,36,36,6,0.1393322355605729,0.4735559861093514,0,1,1,87,4,0,5304.154913690244,0.1871544716575638,412.94499224619733,0.07785311682781286,fair,0
6885,68258.04737360035,697.3751088154622,46861.35606372313,60,45,2,0.19665817272243,0.4256081075940579,0,0,0,0,0,0,5688.170614466696,0.6865323264603203,1114.8273776020867,0.1959904955330913,good,0
6886,79872.1815252818,667.8648359025004,21288.348982968204,36,34,5,0.3511147206922373,0.4127112010757565,0,2,0,0,0,0,6656.015127106817,0.2665302058384785,737.9663022252806,0.11087208908360485,fair,0
6887,71221.18702359003,757.8016981303097,31150.425695705213,60,38,18,0.2437241989811392,0.3961205300264436,0,1,0,0,0,1,5935.098918632502,0.43737582869757746,741.0657801346736,0.12486157184058523,excellent,0
6888,44084.53492837187,686.5415132680627,26966.606412791607,36,36,6,0.1738794242270308,0.1456578839651769,0,1,0,0,0,0,3673.711244030989,0.6117021866283718,934.804612322626,0.2544578356796631,good,0
6889,73909.61628999286,706.3176625477591,42084.01698682708,60,42,19,0.1909478614685421,0.217015692904553,1,0,1,41,2,0,6159.134690832739,0.5693983962944175,1001.174917614166,0.16255122962999402,good,1
6890,104822.19510017688,581.8121246273107,17522.99721917565,60,46,15,0.1402431254055623,0.1688534799179848,2,0,1,71,2,0,8735.18292501474,0.16716876804823672,416.8705022325421,0.04772315654558722,fair,1
6891,43464.72158198728,746.0261190442264,8929.316909737337,60,26,9,0.5844217031051784,0.9572494496403328,0,2,1,74,2,1,3622.0601318322733,0.20543826313688848,212.42763313814245,0.058648290019424516,excellent,1
6892,63765.54331542546,639.3178484427959,38594.517516870525,36,47,13,0.2591741182225021,0.1229493242799869,0,0,1,66,2,0,5313.795276285455,0.605256624653097,1337.8892558028065,0.2517765901749729,fair,0
6893,33551.060281947684,607.01424923923,29033.064446414646,36,45,18,0.1988643184538895,0.6958427657935841,1,2,1,100,3,0,2795.921690162307,0.8653397001933406,1006.4389318744419,0.3599667812785021,fair,1
6894,103241.45851471036,795.23302063788,24562.831023212515,36,47,1,0.1754998710165244,0.4648587914577908,0,3,1,37,2,0,8603.454876225864,0.2379163504308181,851.4770965511102,0.09896920582509805,excellent,0
6895,72229.25379486363,728.8335065702814,35351.92626413937,36,44,16,0.8271543670406208,0.6233657514787039,0,1,1,54,2,0,6019.104482905303,0.489440557755892,1225.4839641420715,0.20359905155641284,good,1
6896,49494.01099182411,748.3967003224243,25133.304855482656,36,46,12,0.2202526872428592,0.4285634895868006,0,2,1,62,3,0,4124.5009159853425,0.5078049717798505,871.2527242831384,0.21123833933341674,excellent,0
6897,77767.96800429533,711.8147328035122,35699.0069063971,60,37,20,0.2891147585709672,0.1267757501157168,0,0,0,0,0,1,6480.664000357944,0.4590451290172107,849.2761113941929,0.13104769992955,good,0
6898,38891.99355313642,673.4794442867402,22465.91895509006,36,47,17,0.2217280461835218,0.5766104252350481,0,1,1,89,4,1,3240.9994627613682,0.5776489426755205,778.7870797610841,0.24029225813485833,good,0
6899,43995.13405618781,660.4277194360616,29019.48824701884,60,56,18,0.1386287147066423,0.3131388136329794,0,0,0,0,0,1,3666.261171348984,0.6596067694508527,690.3709729992871,0.18830381703466162,fair,0
6900,31195.99410444658,734.5377129819669,25263.91325444487,60,36,1,0.4067761903187074,0.3255491083871719,0,0,1,45,2,0,2599.6661753705484,0.8098447886946479,601.0261871875858,0.23119360195188285,good,0
6901,42996.622873278,759.2763329566806,16747.16264969773,60,36,9,0.5058101609335359,0.2422857933843869,0,1,1,57,1,0,3583.0519061065,0.3894994892660846,398.4134687363716,0.1111938869616073,excellent,1
6902,115720.1275199942,675.2271376451907,17946.095566625074,60,50,19,0.2970313270791778,0.8715835062088594,2,2,0,0,0,1,9643.343959999516,0.15508188550318747,426.93597324694076,0.04427260657439928,good,1
6903,53006.45006152212,825.0780005290561,16071.377846898124,36,35,5,0.31056573845878,0.9070592256556416,0,0,0,0,0,0,4417.20417179351,0.30319664546374314,557.118604680402,0.12612471212261653,excellent,1
6904,88986.75367954436,666.1877015202433,22654.87095316333,36,33,5,0.1948770325601837,0.3131689672038702,0,1,0,0,0,0,7415.562806628696,0.25458700330267786,785.337151231059,0.10590391742392771,fair,0
6905,49910.95740132235,582.4194088577019,15441.975936014916,36,47,14,0.1271561635399942,0.8145646047159921,0,2,1,84,3,1,4159.246450110196,0.3093904973919896,535.3002193674023,0.12870125049322784,fair,1
6906,97786.01237289656,559.4934081304216,24358.9956410385,60,37,6,0.4044461743219781,0.4304956399766674,0,1,0,0,0,1,8148.834364408046,0.24910511278340053,579.4982798746192,0.07111425436926296,poor,1
6907,44217.539972060535,561.8557242484471,24019.015666726536,36,57,12,0.1686599871453852,0.3676389602552084,2,3,1,108,2,1,3684.7949976717114,0.5432010844872891,832.6255920008816,0.2259625277121319,poor,1
6908,76176.83783285269,651.0331745199254,22051.5413357302,36,36,8,0.2119454045264676,0.5951039176524391,0,2,1,77,3,0,6348.069819404391,0.28947829763984484,764.4225689327167,0.12041810984429605,fair,0
6909,76585.53929606847,663.7587385221052,22225.18669737221,60,32,9,0.1548211788840708,0.3471563516189535,0,1,0,0,0,0,6382.128274672373,0.29020082513439904,528.7351601361169,0.08284621325327612,fair,0
6910,144834.16009279774,727.7819746375924,14338.415775546951,36,42,2,0.2948486750226649,0.6815460233030384,1,0,1,77,1,0,12069.513341066478,0.09899885335242102,497.04501171577857,0.0411818602481181,good,1
6911,93912.75863940496,677.9974375322361,17180.23632156275,60,47,17,0.5170191592346243,0.4648501395972457,0,1,1,15,1,1,7826.063219950413,0.18293825642313885,408.71625180686704,0.05222501278966561,good,1
6912,57212.8795701218,739.035972424393,3293.91173987187,60,46,2,0.2413941905567728,0.1115898546367019,2,1,0,0,0,0,4767.739964176816,0.0575729060408012,78.36185922619525,0.016435850067022084,good,1
6913,95551.46890951542,683.1424982835979,18801.30653697932,36,48,3,0.0967650737459536,0.4491109027711296,0,2,1,105,4,0,7962.622409126285,0.1967662742535844,651.7523117081149,0.08185146527597034,good,0
